id,masterCategory,gender,baseColour
31176,Apparel,Girls,White
43556,Accessories,Women,Black
2671,Accessories,Women,Gold
27013,Apparel,Women,Blue
13226,Apparel,Men,Brown
22753,Apparel,Women,White
7131,Apparel,Men,Black
46216,Apparel,Women,Pink
13828,Apparel,Men,Navy Blue
34636,Footwear,Men,Grey
28269,Personal Care,Men,Blue
3591,Footwear,Unisex,Yellow
27221,Apparel,Women,Pink
13014,Footwear,Women,Black
30296,Apparel,Men,Off White
33413,Accessories,Women,Brown
58922,Accessories,Men,Black
57156,Apparel,Women,Pink
10691,Apparel,Men,Green
25576,Footwear,Men,White
11743,Apparel,Men,Green
56084,Personal Care,Women,Pink
39129,Apparel,Women,Red
20004,Apparel,Men,Beige
5666,Apparel,Men,Green
44541,Footwear,Men,Black
52424,Apparel,Women,Cream
6487,Footwear,Men,Black
34252,Apparel,Men,Grey Melange
50717,Apparel,Boys,White
16102,Accessories,Women,Brown
22337,Apparel,Men,Green
7555,Apparel,Men,Yellow
19976,Apparel,Men,Green
27645,Apparel,Men,Black
13470,Apparel,Women,Pink
43300,Footwear,Men,Yellow
2027,Apparel,Men,Blue
31720,Accessories,Girls,Silver
55265,Personal Care,Women,Blue
26797,Apparel,Men,Grey
25112,Accessories,Women,Blue
11327,Apparel,Men,Blue
41457,Footwear,Men,Blue
33077,Apparel,Men,White
40585,Apparel,Women,Green
57532,Footwear,Men,Black
44919,Apparel,Men,Black
36505,Accessories,Women,White
15787,Apparel,Men,Grey
20460,Accessories,Women,White
5202,Apparel,Men,Green
44125,Personal Care,Women,Black
41665,Apparel,Men,Brown
32397,Apparel,Women,Pink
25320,Accessories,Men,White
11115,Apparel,Men,Purple
57700,Personal Care,Women,White
33245,Apparel,Men,Grey
11929,Footwear,Men,Grey
36737,Apparel,Women,Green
50525,Apparel,Men,Grey Melange
47592,Footwear,Women,White
34060,Apparel,Boys,Grey
7767,Apparel,Men,Black
46440,Accessories,Men,Silver
16330,Apparel,Men,Brown
22105,Footwear,Men,Black
43132,Personal Care,Men,Black
2215,Footwear,Men,Olive
27477,Apparel,Women,Beige
54185,Accessories,Women,Black
13642,Footwear,Men,Brown
12790,Apparel,Men,Red
55057,Personal Care,Women,Pink
49408,Footwear,Men,Black
22939,Accessories,Women,Grey
18850,Apparel,Men,Yellow
6473,Apparel,Women,Pink
23211,Apparel,Women,Green
17024,Footwear,Men,Blue
51631,Accessories,Women,Silver
19982,Apparel,Men,Black
46686,Personal Care,Women,White
13484,Footwear,Women,White
54343,Accessories,Men,White
17818,Footwear,Men,Brown
30606,Apparel,Men,Blue
3101,Apparel,Men,Black
42226,Apparel,Women,Blue
55291,Personal Care,Women,Pink
12556,Apparel,Men,Green
56414,Footwear,Men,Brown
52888,Apparel,Women,Yellow
1656,Accessories,Unisex,Blue
33083,Apparel,Men,Red
40571,Apparel,Women,Beige
45003,Accessories,Men,Black
4324,Apparel,Unisex,Orange
21546,Accessories,Women,Pink
15773,Apparel,Men,Grey
20494,Accessories,Women,Purple
37423,Accessories,Women,Purple
41691,Footwear,Women,Grey
32363,Accessories,Men,Steel
56626,Personal Care,Women,Black
10033,Apparel,Men,Navy Blue
38659,Footwear,Men,Purple
40743,Accessories,Women,Pink
21774,Accessories,Men,Black
45231,Accessories,Men,Black
37611,Apparel,Girls,Blue
14493,Footwear,Men,Green
17216,Accessories,Women,Green
47566,Footwear,Women,Cream
34094,Apparel,Girls,Lime Green
6641,Footwear,Women,Grey
35146,Accessories,Women,Purple
7793,Apparel,Men,Purple
51403,Apparel,Men,Navy Blue
29519,Accessories,Women,Black
9609,Apparel,Men,Purple
27483,Apparel,Women,White
54171,Accessories,Women,Yellow
26551,Footwear,Men,Black
3333,Accessories,Unisex,Blue
10457,Apparel,Men,Pink
57390,Apparel,Women,White
24662,Footwear,Women,Black
15919,Accessories,Unisex,Blue
11585,Apparel,Women,White
21310,Accessories,Women,Brown
15125,Apparel,Men,Grey
45655,Apparel,Men,White
4572,Footwear,Men,White
26909,Apparel,Women,Grey
22595,Apparel,Men,Black
23447,Apparel,Women,Lavender
48976,Accessories,Women,Silver
17672,Footwear,Women,Brown
6225,Apparel,Men,Black
26135,Apparel,Men,Beige
3757,Apparel,Men,White
31182,Accessories,Men,Black
29941,Accessories,Men,Black
49098,Personal Care,Women,Green
28893,Apparel,Women,Black
2685,Apparel,Women,Black
30050,Accessories,Men,Copper
50989,Apparel,Women,Gold
54515,Footwear,Men,Grey
51255,Accessories,Men,Black
35710,Footwear,Men,White
47330,Accessories,Women,Brown
6017,Apparel,Men,White
23675,Footwear,Men,Black
9863,Apparel,Men,Grey
50387,Accessories,Women,Black
17440,Accessories,Men,Steel
3565,Footwear,Men,Brown
42642,Apparel,Women,Blue
12132,Apparel,Women,Black
18408,Footwear,Women,Black
54727,Apparel,Women,Grey
43790,Accessories,Women,Red
48378,Apparel,Men,Blue
30262,Footwear,Men,Brown
10665,Apparel,Men,Black
24450,Footwear,Men,Black
25582,Footwear,Men,Black
56070,Personal Care,Women,Pink
32535,Personal Care,Men,Black
38833,Apparel,Women,Black
40929,Apparel,Boys,Blue
37047,Accessories,Women,Black
5692,Footwear,Men,Black
4740,Footwear,Men,Black
21122,Apparel,Men,Maroon
59038,Footwear,Women,Silver
15317,Apparel,Men,Navy Blue
28400,Accessories,Women,Brown
43931,Footwear,Women,White
54986,Apparel,Women,Grey
7758,Apparel,Men,Purple
55854,Personal Care,Women,Pink
18295,Apparel,Women,Maroon
34863,Footwear,Men,Blue
27448,Apparel,Women,White
55068,Personal Care,Women,Brown
8710,Accessories,Unisex,Grey
39740,Footwear,Men,Brown
5833,Apparel,Men,Black
40788,Footwear,Men,Black
38692,Accessories,Women,White
11916,Footwear,Men,Black
36708,Personal Care,Men,Black
11318,Apparel,Women,Black
39572,Footwear,Women,Gold
41468,Footwear,Women,Olive
33048,Apparel,Women,Blue
53991,Accessories,Women,Beige
44926,Apparel,Men,Blue
58545,Accessories,Women,Grey
33874,Accessories,Men,Steel
50728,Footwear,Men,Black
2824,Footwear,Men,Black
28632,Apparel,Women,Black
22308,Footwear,Women,Silver
19949,Apparel,Men,Purple
54388,Accessories,Women,Brown
49605,Footwear,Women,Brown
16901,Apparel,Men,Green
8522,Accessories,Unisex,Black
19175,Apparel,Men,Blue
20807,Footwear,Men,Blue
57169,Apparel,Women,Red
25549,Apparel,Men,Green
58121,Accessories,Women,Silver
5659,Apparel,Men,Blue
56887,Footwear,Women,Blue
41830,Footwear,Men,Black
29384,Apparel,Men,Maroon
34609,Apparel,Men,Grey
28256,Personal Care,Men,Black
42689,Footwear,Women,White
8146,Accessories,Women,White
7932,Apparel,Women,Black
19511,Accessories,Men,Brown
9094,Accessories,Women,Silver
31975,Footwear,Women,Grey
28064,Apparel,Men,Black
27810,Accessories,Men,Black
46827,Footwear,Women,Black
19723,Apparel,Men,Grey
51890,Accessories,Women,Mustard
31149,Apparel,Boys,Red
8374,Accessories,Unisex,Navy Blue
50942,Apparel,Women,Blue
43569,Accessories,Unisex,Black
48181,Accessories,Women,Brown
28858,Apparel,Men,Cream
13219,Apparel,Men,White
14800,Accessories,Women,Brown
39324,Apparel,Girls,Blue
56289,Apparel,Women,Purple
20209,Apparel,Women,Purple
58313,Accessories,Men,White
38030,Accessories,Women,Pink
11788,Apparel,Women,Multi
36996,Accessories,Women,Purple
21921,Apparel,Women,Pink
37078,Accessories,Women,Olive
56873,Footwear,Women,Black
15328,Apparel,Men,Blue
22798,Apparel,Men,White
12931,Apparel,Men,Blue
26338,Accessories,Women,Silver
18437,Accessories,Unisex,Black
54718,Apparel,Women,Purple
6814,Footwear,Men,Brown
9060,Footwear,Men,White
2488,Footwear,Men,Black
48347,Accessories,Women,Gold
26936,Apparel,Women,White
29142,Accessories,Women,Brown
51058,Apparel,Women,Lavender
30853,Apparel,Women,Green
23478,Accessories,Men,Brown
48949,Accessories,Men,Steel
28090,Apparel,Men,Grey
8380,Apparel,Girls,Purple
3768,Apparel,Men,Red
9252,Apparel,Men,Brown
48175,Accessories,Women,Black
18605,Accessories,Men,Black
10468,Apparel,Men,Blue
40318,Footwear,Men,White
38202,Accessories,Men,Black
15926,Accessories,Unisex,Grey
32738,Footwear,Men,Navy Blue
1803,Apparel,Unisex,Black
59235,Accessories,Men,Black
36398,Accessories,Men,Grey
17229,Accessories,Men,Blue
54972,Apparel,Women,Green
47559,Footwear,Women,Black
35179,Accessories,Unisex,Olive
29526,Accessories,Women,Pink
42817,Apparel,Women,Black
9636,Apparel,Men,Purple
48511,Apparel,Women,Black
23820,Footwear,Unisex,Black
13689,Footwear,Men,Black
18261,Apparel,Women,Blue
56619,Personal Care,Women,Pink
4915,Apparel,Women,White
38666,Footwear,Men,White
59651,Apparel,Women,Cream
4129,Footwear,Men,Navy Blue
10830,Apparel,Men,White
20699,Footwear,Men,Olive
45800,Footwear,Women,Copper
39586,Footwear,Women,Red
38454,Accessories,Women,Grey
59463,Accessories,Women,Silver
32952,Footwear,Men,Black
53159,Apparel,Men,White
34299,Apparel,Women,Pink
3902,Apparel,Girls,Pink
18053,Accessories,Women,Blue
9404,Accessories,Unisex,Black
17827,Footwear,Men,White
30639,Apparel,Women,Purple
12569,Apparel,Men,White
19181,Apparel,Men,Red
33041,Apparel,Women,Blue
57504,Footwear,Men,Black
25124,Accessories,Women,Silver
11311,Apparel,Men,Blue
32193,Footwear,Men,Black
14663,Apparel,Men,Navy Blue
20456,Accessories,Women,Brown
5234,Footwear,Men,Black
44113,Personal Care,Women,Orange
25918,Apparel,Women,Blue
21584,Apparel,Men,Blue
52076,Apparel,Men,Grey
16134,Apparel,Women,Blue
7563,Apparel,Men,Navy Blue
19940,Footwear,Men,Black
46644,Personal Care,Men,Blue
34264,Apparel,Women,Pink
18892,Apparel,Women,Blue
50721,Apparel,Girls,Pink
16908,Apparel,Men,Black
31716,Accessories,Women,Silver
55253,Personal Care,Women,Blue
12594,Apparel,Unisex,Blue
27673,Accessories,Women,Green
13446,Apparel,Women,Pink
54381,Accessories,Women,Black
43336,Footwear,Men,White
2011,Apparel,Men,Blue
7751,Apparel,Men,Black
35184,Accessories,Unisex,Blue
46476,Accessories,Women,White
22133,Footwear,Men,Brown
43938,Footwear,Women,Grey
28409,Accessories,Men,Black
50513,Apparel,Men,Grey
6683,Apparel,Men,Black
34056,Apparel,Boys,Blue
55061,Personal Care,Women,Brown
26593,Footwear,Men,White
8719,Apparel,Men,Purple
43104,Personal Care,Men,Brown
2223,Apparel,Women,Black
27441,Apparel,Women,White
13674,Footwear,Women,Black
57736,Personal Care,Women,Orange
33273,Apparel,Girls,Green
40781,Footwear,Men,Black
41653,Apparel,Men,Blue
39749,Apparel,Boys,Beige
25316,Accessories,Men,Black
11123,Accessories,Men,Black
5006,Apparel,Women,Green
53396,Apparel,Women,Purple
14451,Footwear,Women,Multi
20664,Apparel,Men,Grey
15583,Apparel,Men,Blue
36701,Personal Care,Women,Yellow
23485,Accessories,Men,Navy Blue
50177,Footwear,Women,Black
27819,Accessories,Men,Brown
34432,Apparel,Women,Blue
46012,Apparel,Women,Black
16762,Accessories,Women,Red
49866,Accessories,Unisex,Black
22557,Personal Care,Men,Gold
48188,Accessories,Women,Multi
28851,Apparel,Men,Charcoal
43560,Accessories,Unisex,White
2647,Accessories,Women,Brown
27025,Apparel,Women,Pink
13210,Footwear,Women,White
51899,Accessories,Women,Brown
3795,Footwear,Unisex,Black
41237,Accessories,Men,Black
25772,Apparel,Men,Black
56280,Apparel,Women,Red
11547,Apparel,Women,Green
10495,Apparel,Women,Blue
57352,Apparel,Women,Black
14809,Accessories,Women,Grey
33617,Accessories,Women,Blue
36365,Accessories,Men,Black
5462,Footwear,Men,Black
44745,Footwear,Men,White
14035,Apparel,Men,Maroon
20200,Apparel,Men,Grey
25540,Apparel,Men,Blue
11775,Apparel,Men,White
41005,Apparel,Girls,Navy Blue
58914,Accessories,Men,Lavender
33425,Accessories,Women,Brown
57160,Apparel,Women,White
4782,Apparel,Women,Black
41839,Footwear,Men,Red
52412,Apparel,Women,Pink
58128,Accessories,Women,Silver
20032,Apparel,Men,White
37085,Accessories,Women,Beige
44577,Footwear,Men,Black
34600,Apparel,Women,Pink
50345,Apparel,Women,White
16550,Apparel,Men,White
8973,Footwear,Men,White
22765,Apparel,Women,Navy Blue
7107,Accessories,Unisex,Olive
27217,Apparel,Men,Beige
49268,Accessories,Men,Brown
42680,Apparel,Women,Blue
55637,Footwear,Women,Black
19518,Apparel,Men,Blue
28099,Apparel,Men,White
23471,Accessories,Men,Red
17644,Footwear,Unisex,Green
50183,Accessories,Women,Brown
6213,Apparel,Women,White
51051,Apparel,Women,Green
31988,Accessories,Men,Black
49892,Accessories,Unisex,Blue
30066,Accessories,Men,Steel
54523,Footwear,Men,White
26103,Apparel,Men,Black
3761,Apparel,Men,White
8389,Apparel,Men,Red
29977,Accessories,Women,White
25786,Apparel,Men,Black
56274,Apparel,Women,Pink
10461,Apparel,Men,White
24654,Accessories,Women,Brown
40311,Footwear,Unisex,Pink
21326,Accessories,Men,Green
15113,Apparel,Men,Black
45663,Apparel,Men,Black
36391,Accessories,Men,Navy Blue
4544,Footwear,Men,Black
37243,Footwear,Men,Brown
5496,Apparel,Men,Yellow
53706,Accessories,Women,Grey
11781,Apparel,Men,Navy Blue
56046,Personal Care,Women,Red
21928,Apparel,Women,Purple
59832,Apparel,Men,Pink
32503,Apparel,Men,White
38039,Accessories,Men,Silver
57194,Apparel,Women,Yellow
24466,Footwear,Women,Grey
4776,Apparel,Women,White
21114,Apparel,Women,Black
15321,Apparel,Men,Black
38805,Apparel,Men,Charcoal
53534,Apparel,Women,Grey
37071,Accessories,Women,Brown
44583,Apparel,Men,Blue
47306,Accessories,Women,Purple
6021,Apparel,Men,Blue
23643,Apparel,Men,Grey
17476,Apparel,Women,Purple
8987,Footwear,Men,Black
51263,Accessories,Men,Brown
54711,Apparel,Women,White
2481,Apparel,Men,Black
9069,Apparel,Men,Blue
3553,Footwear,Men,Brown
31386,Apparel,Men,Khaki
42674,Apparel,Women,White
12104,Apparel,Women,Brown
26331,Accessories,Women,Black
40547,Accessories,Women,Silver
10237,Accessories,Men,Steel
45809,Footwear,Women,Black
56422,Apparel,Women,Red
41495,Apparel,Men,Purple
32167,Accessories,Women,Blue
14697,Apparel,Men,Beige
33889,Accessories,Men,Black
53150,Footwear,Women,Green
37415,Accessories,Women,Maroon
45035,Accessories,Men,Grey
4312,Apparel,Unisex,Orange
21570,Footwear,Men,White
52082,Apparel,Men,Grey
15745,Footwear,Women,Silver
51607,Apparel,Women,Black
7597,Footwear,Men,Red
18866,Apparel,Men,Grey
6445,Footwear,Men,Black
23227,Apparel,Women,Maroon
17012,Footwear,Women,Brown
3137,Footwear,Women,Brown
42210,Apparel,Women,Purple
12560,Apparel,Men,Blue
27687,Accessories,Women,Brown
54375,Accessories,Women,Silver
30630,Apparel,Men,Blue
46482,Accessories,Men,White
51435,Apparel,Women,Pink
17220,Accessories,Men,Black
47550,Footwear,Women,Silver
6677,Footwear,Men,Black
12752,Apparel,Men,Blue
55095,Personal Care,Women,Gold
3305,Footwear,Men,Grey
42022,Footwear,Men,Black
23829,Footwear,Unisex,Red
48518,Apparel,Women,Maroon
18268,Apparel,Women,Green
54147,Accessories,Women,White
13680,Footwear,Men,White
10005,Apparel,Men,Blue
33287,Apparel,Men,Red
40775,Footwear,Men,Grey
32355,Accessories,Men,Black
56610,Personal Care,Women,Skin
10839,Apparel,Men,Navy Blue
37627,Apparel,Girls,Purple
53362,Accessories,Unisex,Charcoal
20690,Footwear,Men,Black
59658,Apparel,Women,Blue
15577,Apparel,Boys,Blue
45207,Accessories,Women,Pink
4120,Footwear,Unisex,Maroon
13821,Accessories,Men,Purple
28260,Personal Care,Men,Orange
23688,Accessories,Men,Brown
7138,Apparel,Women,Black
27228,Apparel,Women,Pink
48385,Apparel,Men,Navy Blue
3598,Apparel,Unisex,Blue
7904,Apparel,Men,Grey
55608,Apparel,Men,White
19527,Apparel,Men,Olive
36954,Footwear,Men,Blue
39120,Apparel,Women,Brown
20831,Footwear,Men,White
10698,Accessories,Women,Red
37886,Accessories,Unisex,Black
58117,Accessories,Women,Silver
44548,Footwear,Men,Black
57963,Apparel,Women,Multi
41208,Footwear,Men,Black
11578,Apparel,Women,Blue
14836,Accessories,Men,Black
33628,Accessories,Women,Purple
37288,Accessories,Women,Pink
58325,Footwear,Women,Blue
30891,Apparel,Women,Purple
50148,Footwear,Women,Black
28052,Apparel,Men,Navy Blue
49859,Accessories,Unisex,Blue
31943,Footwear,Men,Black
50974,Apparel,Women,Gold
2678,Apparel,Men,Black
46811,Apparel,Men,Black
19715,Apparel,Men,Blue
49065,Accessories,Women,Black
8342,Footwear,Men,Blue
5805,Apparel,Women,Purple
57709,Personal Care,Women,Pink
39776,Apparel,Men,Red
25329,Accessories,Men,Black
58741,Apparel,Men,Purple
59693,Apparel,Women,Pink
11920,Footwear,Men,Black
46449,Accessories,Women,Silver
55862,Personal Care,Women,Pink
16339,Apparel,Men,Maroon
28436,Accessories,Women,Silver
34069,Footwear,Women,Black
19371,Footwear,Men,Black
12799,Apparel,Men,Blue
35987,Apparel,Women,Blue
22930,Accessories,Unisex,Green
34855,Footwear,Men,Grey
2812,Footwear,Men,Black
28604,Footwear,Men,Black
49633,Apparel,Women,Red
31729,Apparel,Men,Blue
8514,Accessories,Unisex,Grey
19143,Footwear,Men,Olive
13479,Footwear,Women,White
43309,Apparel,Women,White
38496,Apparel,Boys,White
44910,Apparel,Men,Blue
52875,Apparel,Women,Multi
39544,Footwear,Men,Navy Blue
58573,Apparel,Women,Black
25927,Apparel,Women,White
52049,Apparel,Men,White
38650,Footwear,Men,Brown
39782,Apparel,Men,White
41698,Apparel,Men,Black
4923,Apparel,Women,White
10806,Apparel,Men,Green
59667,Apparel,Women,Green
15548,Accessories,Men,White
45238,Accessories,Men,White
55896,Personal Care,Women,Yellow
42821,Apparel,Women,Green
29510,Accessories,Women,Blue
54944,Apparel,Men,Navy Blue
6648,Footwear,Men,White
26558,Footwear,Men,Black
19385,Apparel,Men,Grey
9600,Apparel,Men,Navy Blue
23816,Footwear,Men,Navy Blue
48527,Footwear,Men,Navy Blue
18257,Apparel,Women,Green
54178,Accessories,Women,Grey
3934,Apparel,Women,Pink
51638,Accessories,Unisex,Gold
18859,Apparel,Men,Black
23218,Apparel,Women,Black
3108,Apparel,Men,Black
55298,Personal Care,Women,Green
9432,Footwear,Men,Brown
17811,Apparel,Men,Multi
40578,Apparel,Women,White
38462,Accessories,Women,Blue
10208,Accessories,Women,Blue
45836,Apparel,Women,Green
52881,Apparel,Women,Green
32158,Accessories,Women,Navy Blue
32964,Apparel,Men,Charcoal
59455,Accessories,Women,Silver
47339,Accessories,Women,Navy Blue
17449,Accessories,Unisex,Blue
28294,Accessories,Men,Brown
12907,Apparel,Men,Purple
18401,Footwear,Men,Brown
6822,Footwear,Men,Brown
9056,Footwear,Women,Purple
48371,Apparel,Men,Black
8184,Apparel,Men,Red
56079,Personal Care,Women,Brown
21917,Apparel,Women,Red
38006,Accessories,Men,Orange
24459,Footwear,Men,Black
37872,Accessories,Men,Black
56845,Apparel,Men,Blue
4749,Apparel,Men,Red
59031,Footwear,Women,Beige
57997,Apparel,Women,Blue
15910,Apparel,Men,Grey
57399,Apparel,Women,Burgundy
38234,Accessories,Unisex,Black
21319,Accessories,Men,Black
30865,Apparel,Women,Navy Blue
29174,Apparel,Men,Brown
9264,Apparel,Men,White
30059,Accessories,Men,Black
50980,Apparel,Women,Purple
48143,Accessories,Women,Maroon
18633,Apparel,Men,Navy Blue
12309,Apparel,Men,Purple
29948,Accessories,Women,White
49091,Personal Care,Women,Brown
42819,Apparel,Women,Navy Blue
51432,Apparel,Women,White
46485,Accessories,Men,Navy Blue
35177,Accessories,Unisex,Black
6670,Footwear,Men,White
47557,Footwear,Women,Charcoal
17227,Accessories,Men,Blue
42025,Footwear,Women,White
3302,Footwear,Men,White
26560,Footwear,Men,Black
12755,Apparel,Men,Navy Blue
54140,Footwear,Women,Black
13687,Footwear,Women,Pink
34899,Accessories,Women,Green
9638,Apparel,Men,Black
40772,Accessories,Men,Red
33280,Apparel,Unisex,Blue
38668,Footwear,Men,Blue
24237,Apparel,Women,Green
10002,Apparel,Women,Blue
56617,Personal Care,Women,Pink
32352,Accessories,Women,Steel
20697,Footwear,Men,Black
53365,Accessories,Unisex,Black
37620,Apparel,Boys,Green
4127,Footwear,Men,Green
45200,Accessories,Women,White
15570,Apparel,Boys,White
21745,Footwear,Unisex,Blue
10230,Accessories,Women,Brown
40540,Accessories,Women,White
32160,Accessories,Women,Blue
39588,Footwear,Women,Black
56425,Personal Care,Women,Purple
37412,Accessories,Women,Beige
14690,Apparel,Men,Grey
52085,Apparel,Women,Orange
15742,Footwear,Men,Black
21577,Footwear,Men,Black
4315,Apparel,Unisex,Brown
45032,Accessories,Men,Silver
7590,Apparel,Men,Black
51600,Apparel,Women,Blue
17015,Footwear,Women,Green
23220,Apparel,Women,Blue
34297,Apparel,Women,Gold
18861,Apparel,Men,Red
6442,Footwear,Women,Black
12567,Apparel,Men,Black
42217,Apparel,Women,Black
3130,Apparel,Men,Brown
17829,Footwear,Men,White
30637,Apparel,Women,Red
27680,Accessories,Women,Turquoise Blue
32504,Apparel,Men,Purple
11786,Apparel,Women,Blue
36998,Accessories,Women,Brown
56041,Personal Care,Women,Brown
24461,Footwear,Men,Grey
57193,Apparel,Women,Pink
10654,Apparel,Women,Blue
40124,Apparel,Boys,Blue
15326,Apparel,Men,Grey
21113,Apparel,Women,Blue
4771,Apparel,Women,Purple
44584,Apparel,Men,Blue
37076,Accessories,Women,Brown
53533,Apparel,Women,Black
9852,Apparel,Men,Beige
17471,Apparel,Women,White
23644,Apparel,Men,Off White
6026,Apparel,Men,Black
47301,Accessories,Women,Purple
22796,Apparel,Men,Green
8980,Footwear,Men,Black
51264,Accessories,Men,Black
